what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303246489755
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303246499250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246501409
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246505130
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246505272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246505395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1303246508011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246508034
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246509657
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246509779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246509902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303246510005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246510898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246530139
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303246532680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303246533545
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303246535810
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1303246536793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246538054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246560742
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303246561915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303246563595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246589371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246590952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246593934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246607865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246622744
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246651961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246659287
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303246661334
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303246661403
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1303246661407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246661426
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303246662660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303246663314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303246665257
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303246666032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303246666829
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1303246667801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246672238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246818939
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303246823981
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303246854845
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303246856545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303246974787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247129068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247316801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247317566
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303247406566
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303247410066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247523540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247541574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247544707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247577149
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303247668898
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303247670179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247672006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247673837
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303247682443
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303247706668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247984995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303247999649
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303248001452
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303248004939
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303248006169
started,bundle,net.sf.jadclipse,3.3.0,"net.sf.jadclipse",1303248020144
opened,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248020272
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248020398
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248020529
opened,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248095561
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248095707
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248095725
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248215907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248224963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248464357
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303248466553
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303248790085
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248796588
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248796616
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1303248812574
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248818518
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248818544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248830408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248867465
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248876219
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303248879624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248908547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248909841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248912029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248941296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248964628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303248972512
activated,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303248988118
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303248988148
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303249010395
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1303249018719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249018730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249022466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249037477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249039338
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303249055357
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303249074953
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1303249078629
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303249194866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249220607
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303249222325
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1303249222329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249222348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249223672
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.1.v20100712,"org.eclipse.jst.jsf.facelet.core",1303249225039
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1303249225132
started,bundle,org.eclipse.jem.proxy,2.0.301.v201101101700,"org.eclipse.jem.proxy",1303249225202
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.401.v201007150400,"org.eclipse.jst.j2ee.ejb",1303249225362
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1303249225411
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1303249225433
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1303249225453
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303249226980
error,log,,,"Unexpected runtime error while computing a text hover",1303249227280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303249233431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249280435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249316887
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249319366
error,log,,,"Unexpected runtime error while computing a text hover",1303249324390
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303249370585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303249378115
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249462591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249473334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303249474098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303249475322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303249477344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303249479948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303249480579
error,log,,,"Unexpected runtime error while computing a text hover",1303249486571
error,log,,,"Unexpected runtime error while computing a text hover",1303249499676
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249524775
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249525651
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303249527350
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303249530345
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303249530719
error,log,,,"Unexpected runtime error while computing a text hover",1303249532645
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249620587
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303249621631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303249623937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303249628005
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303249628692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249634558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249634699
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249634861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249635009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249635179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249635418
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249635604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303249635791
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303249637030
error,log,,,"Unexpected runtime error while computing a text hover",1303249639041
error,log,,,"Unexpected runtime error while computing a text hover",1303249641667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303249654767
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1303249658879
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.publish",1303249661092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249661501
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303249661996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249662067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249685432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249689080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249690557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249693855
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303249695942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303249698748
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303249703491
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303249710307
error,log,,,"Unexpected runtime error while computing a text hover",1303249710979
error,log,,,"Unexpected runtime error while computing a text hover",1303249713195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249713744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1303249716310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303249716864
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1303249717244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249717269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249721053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303249723017
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1303249726959
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.publish",1303249730191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249730604
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303249731062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249731124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249735873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249744017
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303249746783
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249778638
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249780788
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303249903050
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303249903069
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1303249903121
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303249903134
closed,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303249903161
closed,editor,net.sf.jadclipse,3.3.0,"net.sf.jadclipse.JadclipseClassFileEditor",1303249903183
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303249915595
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303249919141
started,bundle,org.eclipse.m2e.editor,0.13.0.201103151108,"org.eclipse.m2e.editor",1303249919142
started,bundle,org.eclipse.m2e.editor.xml,0.13.0.201103151108,"org.eclipse.m2e.editor.xml",1303249919384
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1303249919430
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1303249919562
opened,editor,org.eclipse.m2e.editor,0.13.0.201103151108,"org.eclipse.m2e.editor.MavenPomEditor",1303249922698
activated,editor,org.eclipse.m2e.editor,0.13.0.201103151108,"org.eclipse.m2e.editor.MavenPomEditor",1303249923133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303249928444
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303249943364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249964340
started,bundle,org.eclipse.pde,3.6.1.v201009090800,"org.eclipse.pde",1303249969477
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1303249969554
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1303249969572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249981971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303249990217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1303250017729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303250017742
activated,editor,org.eclipse.m2e.editor,0.13.0.201103151108,"org.eclipse.m2e.editor.MavenPomEditor",1303250019645
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1303250029088
closed,editor,org.eclipse.m2e.editor,0.13.0.201103151108,"org.eclipse.m2e.editor.MavenPomEditor",1303250029088
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303250032245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1303250033840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303250041474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303250054805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303250067130
